model,revision,qid,shift,correct_label,logit_A,logit_B,logit_C,logit_D
EleutherAI/pythia-2.8b-deduped,step143000,336,1,D,14.9609375,14.828125,14.7109375,15.0390625
EleutherAI/pythia-2.8b-deduped,step143000,336,2,C,15.125,14.8984375,14.7265625,15.2109375
EleutherAI/pythia-2.8b-deduped,step143000,336,3,B,15.1171875,15.0390625,14.8671875,15.28125
EleutherAI/pythia-2.8b-deduped,step143000,337,0,B,14.484375,15.3203125,15.1796875,14.9296875
EleutherAI/pythia-2.8b-deduped,step143000,337,1,A,14.75,15.375,15.3828125,15.0390625
EleutherAI/pythia-2.8b-deduped,step143000,337,2,D,14.6015625,15.4140625,15.3515625,15.0
EleutherAI/pythia-2.8b-deduped,step143000,337,3,C,14.625,15.4296875,15.34375,14.9609375
EleutherAI/pythia-2.8b-deduped,step143000,338,0,C,15.0703125,15.125,15.15625,14.640625
EleutherAI/pythia-2.8b-deduped,step143000,338,1,B,15.265625,15.3046875,15.3125,14.8359375
EleutherAI/pythia-2.8b-deduped,step143000,338,2,A,15.1640625,14.875,15.1015625,14.6796875
EleutherAI/pythia-2.8b-deduped,step143000,338,3,D,15.1328125,15.0234375,15.171875,14.6328125
EleutherAI/pythia-2.8b-deduped,step143000,339,0,C,15.2421875,15.6796875,15.7421875,15.5390625
EleutherAI/pythia-2.8b-deduped,step143000,339,1,B,15.2265625,15.7109375,15.71875,15.375
EleutherAI/pythia-2.8b-deduped,step143000,339,2,A,15.1640625,15.65625,15.6875,15.4609375
EleutherAI/pythia-2.8b-deduped,step143000,339,3,D,15.421875,15.890625,15.9453125,15.6796875
EleutherAI/pythia-2.8b-deduped,step143000,340,0,D,15.359375,15.8515625,15.8125,15.7421875
EleutherAI/pythia-2.8b-deduped,step143000,340,1,C,15.15625,15.6796875,15.703125,15.671875
EleutherAI/pythia-2.8b-deduped,step143000,340,2,B,15.2734375,15.75,15.7578125,15.6953125
EleutherAI/pythia-2.8b-deduped,step143000,340,3,A,15.046875,15.6328125,15.6171875,15.5625
EleutherAI/pythia-2.8b-deduped,step143000,341,0,C,14.734375,15.109375,15.125,15.078125
EleutherAI/pythia-2.8b-deduped,step143000,341,1,B,14.53125,14.984375,15.015625,14.9140625
EleutherAI/pythia-2.8b-deduped,step143000,341,2,A,14.265625,14.6640625,14.7265625,14.6953125
EleutherAI/pythia-2.8b-deduped,step143000,341,3,D,14.5546875,15.0625,15.0625,15.0546875
EleutherAI/pythia-2.8b-deduped,step143000,342,0,A,15.515625,15.625,15.3671875,15.3125
EleutherAI/pythia-2.8b-deduped,step143000,342,1,D,15.6484375,15.703125,15.40625,15.359375
EleutherAI/pythia-2.8b-deduped,step143000,342,2,C,15.546875,15.625,15.28125,15.2578125
EleutherAI/pythia-2.8b-deduped,step143000,342,3,B,15.453125,15.546875,15.2734375,15.265625
EleutherAI/pythia-2.8b-deduped,step143000,343,0,D,15.09375,14.9296875,15.046875,14.890625
EleutherAI/pythia-2.8b-deduped,step143000,343,1,C,15.4375,15.28125,15.4296875,15.265625
EleutherAI/pythia-2.8b-deduped,step143000,343,2,B,14.96875,14.9453125,15.2578125,14.8515625
EleutherAI/pythia-2.8b-deduped,step143000,343,3,A,15.171875,15.125,15.2421875,15.0234375
EleutherAI/pythia-2.8b-deduped,step143000,344,0,A,14.90625,15.3984375,15.2421875,14.984375
EleutherAI/pythia-2.8b-deduped,step143000,344,1,D,14.9375,15.5390625,15.3203125,15.0703125
EleutherAI/pythia-2.8b-deduped,step143000,344,2,C,14.96875,15.5625,15.390625,15.125
EleutherAI/pythia-2.8b-deduped,step143000,344,3,B,15.0078125,15.6171875,15.40625,15.140625
EleutherAI/pythia-2.8b-deduped,step143000,345,0,D,14.3203125,15.046875,14.9140625,14.734375
EleutherAI/pythia-2.8b-deduped,step143000,345,1,C,14.5546875,15.1015625,15.0703125,14.796875
EleutherAI/pythia-2.8b-deduped,step143000,345,2,B,14.4140625,15.15625,15.109375,14.7578125
EleutherAI/pythia-2.8b-deduped,step143000,345,3,A,14.3828125,15.0859375,15.0,14.6640625
EleutherAI/pythia-2.8b-deduped,step143000,346,0,B,15.1640625,15.0234375,15.3125,15.0234375
EleutherAI/pythia-2.8b-deduped,step143000,346,1,A,15.109375,15.0078125,15.25,15.0546875
EleutherAI/pythia-2.8b-deduped,step143000,346,2,D,15.25,15.2109375,15.328125,15.203125
EleutherAI/pythia-2.8b-deduped,step143000,346,3,C,15.0546875,15.0546875,15.234375,15.0703125
EleutherAI/pythia-2.8b-deduped,step143000,347,0,D,14.59375,15.2890625,15.2421875,15.234375
EleutherAI/pythia-2.8b-deduped,step143000,347,1,C,14.625,15.25,15.2421875,15.1796875
EleutherAI/pythia-2.8b-deduped,step143000,347,2,B,14.6484375,15.2265625,15.21875,15.1953125
EleutherAI/pythia-2.8b-deduped,step143000,347,3,A,14.546875,15.2109375,15.1875,15.2421875
EleutherAI/pythia-2.8b-deduped,step143000,348,0,C,14.5859375,14.625,14.8203125,14.5703125
EleutherAI/pythia-2.8b-deduped,step143000,348,1,B,14.390625,14.5078125,14.4921875,14.265625
EleutherAI/pythia-2.8b-deduped,step143000,348,2,A,14.53125,14.4375,14.5,14.359375
EleutherAI/pythia-2.8b-deduped,step143000,348,3,D,14.5546875,14.6875,14.609375,14.5546875
EleutherAI/pythia-2.8b-deduped,step143000,349,0,C,14.8125,14.953125,15.0546875,14.8046875
EleutherAI/pythia-2.8b-deduped,step143000,349,1,B,14.640625,14.8203125,14.7265625,14.9140625
EleutherAI/pythia-2.8b-deduped,step143000,349,2,A,14.7734375,14.8203125,14.984375,14.8984375
EleutherAI/pythia-2.8b-deduped,step143000,349,3,D,14.3671875,14.40625,14.3671875,14.53125
EleutherAI/pythia-2.8b-deduped,step143000,350,0,C,14.890625,14.8828125,14.9375,14.8671875
EleutherAI/pythia-2.8b-deduped,step143000,350,1,B,14.8203125,14.7421875,14.734375,14.8125
EleutherAI/pythia-2.8b-deduped,step143000,350,2,A,14.7265625,14.7421875,14.828125,14.8046875
EleutherAI/pythia-2.8b-deduped,step143000,350,3,D,14.6484375,14.5703125,14.7890625,14.828125
EleutherAI/pythia-2.8b-deduped,step143000,351,0,D,15.1875,15.328125,15.2578125,15.1953125
EleutherAI/pythia-2.8b-deduped,step143000,351,1,C,15.1484375,15.2890625,15.296875,15.1640625
EleutherAI/pythia-2.8b-deduped,step143000,351,2,B,15.1484375,15.3984375,15.265625,15.2109375
EleutherAI/pythia-2.8b-deduped,step143000,351,3,A,15.0625,15.171875,15.171875,15.1328125
EleutherAI/pythia-2.8b-deduped,step143000,352,0,D,15.578125,15.8828125,15.7734375,15.6640625
EleutherAI/pythia-2.8b-deduped,step143000,352,1,C,15.5859375,15.8671875,15.71875,15.6796875
EleutherAI/pythia-2.8b-deduped,step143000,352,2,B,15.5390625,15.8125,15.703125,15.6640625
EleutherAI/pythia-2.8b-deduped,step143000,352,3,A,15.609375,15.8203125,15.7734375,15.734375
EleutherAI/pythia-2.8b-deduped,step143000,353,0,C,15.828125,16.234375,16.078125,15.8359375
EleutherAI/pythia-2.8b-deduped,step143000,353,1,B,15.8203125,16.1875,16.046875,15.828125
EleutherAI/pythia-2.8b-deduped,step143000,353,2,A,15.671875,16.09375,15.96875,15.734375
EleutherAI/pythia-2.8b-deduped,step143000,353,3,D,15.7109375,16.15625,15.9765625,15.765625
EleutherAI/pythia-2.8b-deduped,step143000,354,0,A,14.2109375,15.0390625,14.84375,14.703125
EleutherAI/pythia-2.8b-deduped,step143000,354,1,D,14.4609375,15.1015625,15.0546875,14.7890625
EleutherAI/pythia-2.8b-deduped,step143000,354,2,C,14.296875,15.1328125,15.0390625,14.734375
EleutherAI/pythia-2.8b-deduped,step143000,354,3,B,14.2734375,15.09375,14.984375,14.671875
EleutherAI/pythia-2.8b-deduped,step143000,355,0,C,15.265625,15.515625,15.578125,15.578125
EleutherAI/pythia-2.8b-deduped,step143000,355,1,B,15.234375,15.4921875,15.515625,15.53125
EleutherAI/pythia-2.8b-deduped,step143000,355,2,A,15.265625,15.46875,15.5546875,15.5859375
EleutherAI/pythia-2.8b-deduped,step143000,355,3,D,15.2578125,15.484375,15.546875,15.5625
EleutherAI/pythia-2.8b-deduped,step143000,356,0,D,14.9609375,15.3984375,14.9921875,15.5234375
EleutherAI/pythia-2.8b-deduped,step143000,356,1,C,14.90625,15.2734375,14.953125,15.5703125
EleutherAI/pythia-2.8b-deduped,step143000,356,2,B,14.8984375,15.328125,14.9921875,15.6171875
EleutherAI/pythia-2.8b-deduped,step143000,356,3,A,15.0,15.3515625,15.1796875,15.484375
EleutherAI/pythia-2.8b-deduped,step143000,357,0,A,15.265625,15.2578125,15.40625,15.0625
EleutherAI/pythia-2.8b-deduped,step143000,357,1,D,15.1484375,15.2421875,15.25,14.9453125
EleutherAI/pythia-2.8b-deduped,step143000,357,2,C,15.1484375,15.3203125,15.390625,15.1640625
EleutherAI/pythia-2.8b-deduped,step143000,357,3,B,15.171875,15.375,15.265625,15.03125
EleutherAI/pythia-2.8b-deduped,step143000,358,0,C,14.96875,15.21875,15.34375,15.140625
EleutherAI/pythia-2.8b-deduped,step143000,358,1,B,14.9453125,15.0078125,15.3984375,15.1875
EleutherAI/pythia-2.8b-deduped,step143000,358,2,A,14.9453125,15.1328125,15.2890625,15.1953125
EleutherAI/pythia-2.8b-deduped,step143000,358,3,D,14.9453125,15.1796875,15.25,15.09375
EleutherAI/pythia-2.8b-deduped,step143000,359,0,D,15.0078125,15.4921875,15.59375,15.1875
EleutherAI/pythia-2.8b-deduped,step143000,359,1,C,15.1953125,15.6640625,15.609375,15.3828125
EleutherAI/pythia-2.8b-deduped,step143000,359,2,B,15.171875,15.7109375,15.734375,15.3046875
EleutherAI/pythia-2.8b-deduped,step143000,359,3,A,14.9375,15.484375,15.5234375,15.3203125
EleutherAI/pythia-2.8b-deduped,step143000,360,0,D,14.28125,14.6796875,14.8046875,14.7890625
EleutherAI/pythia-2.8b-deduped,step143000,360,1,C,14.25,14.609375,14.8046875,14.7421875
EleutherAI/pythia-2.8b-deduped,step143000,360,2,B,14.28125,14.78125,14.734375,14.828125
EleutherAI/pythia-2.8b-deduped,step143000,360,3,A,14.1171875,14.5625,14.6796875,14.6875
EleutherAI/pythia-2.8b-deduped,step143000,361,0,B,14.0078125,14.2890625,14.671875,14.3671875
EleutherAI/pythia-2.8b-deduped,step143000,361,1,A,13.875,14.1015625,14.4453125,14.1875
EleutherAI/pythia-2.8b-deduped,step143000,361,2,D,13.8125,14.0390625,14.609375,14.2890625
EleutherAI/pythia-2.8b-deduped,step143000,361,3,C,13.734375,14.0625,14.5390625,14.265625
EleutherAI/pythia-2.8b-deduped,step143000,362,0,A,15.2109375,15.140625,14.90625,14.7890625
EleutherAI/pythia-2.8b-deduped,step143000,362,1,D,15.1796875,15.1640625,14.828125,14.7890625
EleutherAI/pythia-2.8b-deduped,step143000,362,2,C,15.125,15.2265625,15.0390625,14.9140625
EleutherAI/pythia-2.8b-deduped,step143000,362,3,B,15.15625,15.0859375,14.8125,14.8515625
EleutherAI/pythia-2.8b-deduped,step143000,363,0,B,15.015625,15.46875,15.4609375,15.25
EleutherAI/pythia-2.8b-deduped,step143000,363,1,A,14.9609375,15.453125,15.4453125,15.203125
EleutherAI/pythia-2.8b-deduped,step143000,363,2,D,15.09375,15.5,15.515625,15.328125
EleutherAI/pythia-2.8b-deduped,step143000,363,3,C,15.15625,15.6015625,15.546875,15.3984375
EleutherAI/pythia-2.8b-deduped,step143000,364,0,D,14.484375,14.9140625,15.1875,15.203125
EleutherAI/pythia-2.8b-deduped,step143000,364,1,C,14.359375,14.9609375,15.09375,15.0546875
EleutherAI/pythia-2.8b-deduped,step143000,364,2,B,14.4453125,15.046875,15.1015625,15.125
EleutherAI/pythia-2.8b-deduped,step143000,364,3,A,14.5078125,15.0859375,15.2734375,15.15625
EleutherAI/pythia-2.8b-deduped,step143000,365,0,C,14.875,15.6796875,16.0,15.703125
EleutherAI/pythia-2.8b-deduped,step143000,365,1,B,14.9609375,15.625,15.96875,15.703125
EleutherAI/pythia-2.8b-deduped,step143000,365,2,A,14.75,15.3828125,15.8203125,15.515625
EleutherAI/pythia-2.8b-deduped,step143000,365,3,D,14.78125,15.5703125,15.90625,15.4765625
EleutherAI/pythia-2.8b-deduped,step143000,366,0,D,15.2890625,15.5546875,15.5625,15.359375
EleutherAI/pythia-2.8b-deduped,step143000,366,1,C,15.3203125,15.6015625,15.5,15.28125
EleutherAI/pythia-2.8b-deduped,step143000,366,2,B,15.3671875,15.65625,15.5,15.3203125
EleutherAI/pythia-2.8b-deduped,step143000,366,3,A,15.1171875,15.375,15.375,15.203125
EleutherAI/pythia-2.8b-deduped,step143000,367,0,A,14.7421875,14.8125,14.5859375,14.71875
EleutherAI/pythia-2.8b-deduped,step143000,367,1,D,14.8671875,14.6328125,14.59375,14.75
EleutherAI/pythia-2.8b-deduped,step143000,367,2,C,14.8203125,14.765625,14.6875,14.796875
EleutherAI/pythia-2.8b-deduped,step143000,367,3,B,14.875,14.8359375,14.6796875,14.796875
EleutherAI/pythia-2.8b-deduped,step143000,368,0,A,14.4609375,15.09375,15.0703125,15.1015625
EleutherAI/pythia-2.8b-deduped,step143000,368,1,D,14.40625,15.0703125,15.0,15.078125
EleutherAI/pythia-2.8b-deduped,step143000,368,2,C,14.21875,14.7109375,14.859375,14.9140625
EleutherAI/pythia-2.8b-deduped,step143000,368,3,B,14.25,14.703125,14.921875,15.03125
EleutherAI/pythia-2.8b-deduped,step143000,369,0,B,14.109375,14.7109375,14.8125,14.7109375
EleutherAI/pythia-2.8b-deduped,step143000,369,1,A,14.3203125,14.84375,15.0,14.8984375
EleutherAI/pythia-2.8b-deduped,step143000,369,2,D,14.0859375,14.75,14.9140625,14.6640625
EleutherAI/pythia-2.8b-deduped,step143000,369,3,C,14.125,14.3671875,14.5859375,14.390625
EleutherAI/pythia-2.8b-deduped,step143000,370,0,C,14.640625,14.3125,14.7890625,14.5234375
EleutherAI/pythia-2.8b-deduped,step143000,370,1,B,14.796875,14.53125,14.96875,14.6640625
EleutherAI/pythia-2.8b-deduped,step143000,370,2,A,14.6328125,14.421875,14.8046875,14.609375
EleutherAI/pythia-2.8b-deduped,step143000,370,3,D,14.7734375,14.4609375,14.828125,14.5078125
EleutherAI/pythia-2.8b-deduped,step143000,371,0,C,15.2578125,15.3828125,15.15625,15.2890625
EleutherAI/pythia-2.8b-deduped,step143000,371,1,B,15.46875,15.5546875,15.390625,15.4921875
EleutherAI/pythia-2.8b-deduped,step143000,371,2,A,15.40625,15.515625,15.3046875,15.3203125
EleutherAI/pythia-2.8b-deduped,step143000,371,3,D,15.4296875,15.4921875,15.2265625,15.3125
EleutherAI/pythia-2.8b-deduped,step143000,372,0,D,14.5625,14.8203125,14.5078125,14.453125
EleutherAI/pythia-2.8b-deduped,step143000,372,1,C,14.609375,15.078125,14.640625,14.578125
EleutherAI/pythia-2.8b-deduped,step143000,372,2,B,14.546875,14.890625,14.5859375,14.484375
EleutherAI/pythia-2.8b-deduped,step143000,372,3,A,14.6171875,14.703125,14.484375,14.34375
EleutherAI/pythia-2.8b-deduped,step143000,373,0,D,14.84375,15.2421875,15.546875,15.1328125
EleutherAI/pythia-2.8b-deduped,step143000,373,1,C,14.8359375,15.2890625,15.5703125,15.1328125
EleutherAI/pythia-2.8b-deduped,step143000,373,2,B,14.75,15.3203125,15.5625,15.09375
EleutherAI/pythia-2.8b-deduped,step143000,373,3,A,14.6328125,15.1875,15.4375,15.0390625
EleutherAI/pythia-2.8b-deduped,step143000,374,0,A,15.1796875,15.5703125,15.59375,15.7109375
EleutherAI/pythia-2.8b-deduped,step143000,374,1,D,15.296875,15.5703125,15.59375,15.7890625
EleutherAI/pythia-2.8b-deduped,step143000,374,2,C,15.0546875,15.4765625,15.65625,15.765625
EleutherAI/pythia-2.8b-deduped,step143000,374,3,B,15.1484375,15.4921875,15.6484375,15.7578125
EleutherAI/pythia-2.8b-deduped,step143000,375,0,C,14.421875,15.1953125,15.5234375,15.265625
EleutherAI/pythia-2.8b-deduped,step143000,375,1,B,14.4609375,15.3359375,15.625,15.3046875
EleutherAI/pythia-2.8b-deduped,step143000,375,2,A,14.5078125,15.296875,15.65625,15.3203125
EleutherAI/pythia-2.8b-deduped,step143000,375,3,D,14.359375,15.1484375,15.515625,15.3125
EleutherAI/pythia-2.8b-deduped,step143000,376,0,A,15.4453125,15.375,15.4375,15.3046875
EleutherAI/pythia-2.8b-deduped,step143000,376,1,D,15.4296875,15.4296875,15.4296875,15.265625
EleutherAI/pythia-2.8b-deduped,step143000,376,2,C,15.390625,15.359375,15.4375,15.1953125
EleutherAI/pythia-2.8b-deduped,step143000,376,3,B,15.3515625,15.2890625,15.3984375,15.2109375
EleutherAI/pythia-2.8b-deduped,step143000,377,0,A,14.765625,15.5625,15.5234375,15.21875
EleutherAI/pythia-2.8b-deduped,step143000,377,1,D,14.640625,15.6484375,15.5546875,15.234375
EleutherAI/pythia-2.8b-deduped,step143000,377,2,C,14.6796875,15.5,15.453125,15.1484375
EleutherAI/pythia-2.8b-deduped,step143000,377,3,B,14.7890625,15.5546875,15.453125,15.1328125
EleutherAI/pythia-2.8b-deduped,step143000,378,0,D,15.484375,15.359375,15.2890625,15.203125
EleutherAI/pythia-2.8b-deduped,step143000,378,1,C,15.40625,15.25,15.265625,15.21875
EleutherAI/pythia-2.8b-deduped,step143000,378,2,B,15.578125,15.4296875,15.3984375,15.2734375
EleutherAI/pythia-2.8b-deduped,step143000,378,3,A,15.453125,15.328125,15.28125,15.2265625
EleutherAI/pythia-2.8b-deduped,step143000,379,0,A,15.1328125,15.5234375,15.2421875,15.1484375
EleutherAI/pythia-2.8b-deduped,step143000,379,1,D,15.109375,15.390625,15.140625,15.09375
EleutherAI/pythia-2.8b-deduped,step143000,379,2,C,15.015625,15.3046875,15.09375,15.03125
EleutherAI/pythia-2.8b-deduped,step143000,379,3,B,15.1015625,15.5390625,15.28125,15.1875
EleutherAI/pythia-2.8b-deduped,step143000,380,0,C,14.4296875,14.640625,14.6328125,14.421875
EleutherAI/pythia-2.8b-deduped,step143000,380,1,B,14.3125,14.5,14.4375,14.484375
EleutherAI/pythia-2.8b-deduped,step143000,380,2,A,14.3515625,14.3828125,14.4453125,14.3359375
EleutherAI/pythia-2.8b-deduped,step143000,380,3,D,14.375,14.5390625,14.546875,14.4609375
EleutherAI/pythia-2.8b-deduped,step143000,381,0,A,14.3984375,15.0859375,15.0234375,14.8359375
EleutherAI/pythia-2.8b-deduped,step143000,381,1,D,14.6484375,15.140625,15.21875,14.9296875
EleutherAI/pythia-2.8b-deduped,step143000,381,2,C,14.4375,15.1640625,15.21875,14.8515625
EleutherAI/pythia-2.8b-deduped,step143000,381,3,B,14.46875,15.140625,15.171875,14.8125
EleutherAI/pythia-2.8b-deduped,step143000,382,0,C,15.171875,15.1171875,14.9921875,14.703125
EleutherAI/pythia-2.8b-deduped,step143000,382,1,B,15.171875,15.1015625,14.921875,14.625
EleutherAI/pythia-2.8b-deduped,step143000,382,2,A,15.171875,15.1015625,14.890625,14.6640625
EleutherAI/pythia-2.8b-deduped,step143000,382,3,D,15.140625,15.046875,14.9375,14.6796875
EleutherAI/pythia-2.8b-deduped,step143000,383,0,D,15.25,16.09375,15.9296875,15.484375
EleutherAI/pythia-2.8b-deduped,step143000,383,1,C,15.3515625,16.03125,15.9609375,15.546875
EleutherAI/pythia-2.8b-deduped,step143000,383,2,B,15.3359375,16.09375,15.859375,15.4609375
EleutherAI/pythia-2.8b-deduped,step143000,383,3,A,15.375,16.046875,15.9375,15.5390625
EleutherAI/pythia-2.8b-deduped,step143000,384,0,B,15.0,15.2265625,15.0078125,14.953125
EleutherAI/pythia-2.8b-deduped,step143000,384,1,A,15.046875,15.265625,15.0703125,15.0078125
EleutherAI/pythia-2.8b-deduped,step143000,384,2,D,14.9765625,15.296875,15.0078125,15.0546875
EleutherAI/pythia-2.8b-deduped,step143000,384,3,C,14.8828125,15.2578125,14.9765625,15.0078125
EleutherAI/pythia-2.8b-deduped,step143000,385,0,C,14.9609375,15.21875,15.234375,15.046875
EleutherAI/pythia-2.8b-deduped,step143000,385,1,B,14.9296875,15.1796875,15.1328125,15.0390625
EleutherAI/pythia-2.8b-deduped,step143000,385,2,A,14.9375,15.1484375,15.21875,15.0
EleutherAI/pythia-2.8b-deduped,step143000,385,3,D,14.953125,15.2265625,15.171875,15.1171875
EleutherAI/pythia-2.8b-deduped,step143000,386,0,C,14.421875,15.1484375,15.09375,14.9453125
EleutherAI/pythia-2.8b-deduped,step143000,386,1,B,14.6484375,15.1796875,15.28125,15.0078125
EleutherAI/pythia-2.8b-deduped,step143000,386,2,A,14.4609375,15.234375,15.2890625,14.9765625
EleutherAI/pythia-2.8b-deduped,step143000,386,3,D,14.5,15.1796875,15.2265625,14.921875
EleutherAI/pythia-2.8b-deduped,step143000,387,0,D,15.1171875,15.5078125,15.609375,15.28125
EleutherAI/pythia-2.8b-deduped,step143000,387,1,C,15.1015625,15.5703125,15.6484375,15.28125
EleutherAI/pythia-2.8b-deduped,step143000,387,2,B,14.921875,15.4140625,15.4375,15.109375
EleutherAI/pythia-2.8b-deduped,step143000,387,3,A,15.109375,15.53125,15.5546875,15.28125
EleutherAI/pythia-2.8b-deduped,step143000,388,0,B,15.1640625,15.4375,15.53125,15.2421875
EleutherAI/pythia-2.8b-deduped,step143000,388,1,A,15.203125,15.5234375,15.5,15.2734375
EleutherAI/pythia-2.8b-deduped,step143000,388,2,D,15.109375,15.3671875,15.4375,15.1796875
EleutherAI/pythia-2.8b-deduped,step143000,388,3,C,15.296875,15.5390625,15.5390625,15.328125
EleutherAI/pythia-2.8b-deduped,step143000,389,0,A,15.1875,14.921875,15.46875,15.453125
EleutherAI/pythia-2.8b-deduped,step143000,389,1,D,15.28125,14.953125,15.609375,15.5625
EleutherAI/pythia-2.8b-deduped,step143000,389,2,C,15.171875,14.8515625,15.4140625,15.421875
EleutherAI/pythia-2.8b-deduped,step143000,389,3,B,15.2734375,15.078125,15.6015625,15.5625
EleutherAI/pythia-2.8b-deduped,step143000,390,0,B,14.34375,15.03125,15.25,15.171875
EleutherAI/pythia-2.8b-deduped,step143000,390,1,A,14.4453125,15.1171875,15.390625,15.25
EleutherAI/pythia-2.8b-deduped,step143000,390,2,D,14.59375,15.3203125,15.5390625,15.4453125
EleutherAI/pythia-2.8b-deduped,step143000,390,3,C,14.390625,15.078125,15.21875,15.1796875
EleutherAI/pythia-2.8b-deduped,step143000,391,0,A,15.0,14.96875,15.0390625,14.921875
EleutherAI/pythia-2.8b-deduped,step143000,391,1,D,14.984375,15.1640625,15.1640625,15.03125
EleutherAI/pythia-2.8b-deduped,step143000,391,2,C,14.8671875,14.984375,14.984375,14.8515625
EleutherAI/pythia-2.8b-deduped,step143000,391,3,B,14.8984375,15.046875,15.046875,14.921875
EleutherAI/pythia-2.8b-deduped,step143000,392,0,B,15.15625,15.296875,15.0078125,14.8984375
EleutherAI/pythia-2.8b-deduped,step143000,392,1,A,15.140625,15.171875,14.921875,14.9140625
EleutherAI/pythia-2.8b-deduped,step143000,392,2,D,15.0625,15.234375,14.9140625,14.84375
EleutherAI/pythia-2.8b-deduped,step143000,392,3,C,15.1328125,15.1328125,14.9453125,14.9375
EleutherAI/pythia-2.8b-deduped,step143000,393,0,C,14.8671875,15.3984375,15.375,15.7421875
EleutherAI/pythia-2.8b-deduped,step143000,393,1,B,14.84375,15.46875,15.40625,15.65625
EleutherAI/pythia-2.8b-deduped,step143000,393,2,A,14.796875,15.453125,15.3828125,15.8203125
EleutherAI/pythia-2.8b-deduped,step143000,393,3,D,14.8203125,15.421875,15.3984375,15.828125
EleutherAI/pythia-2.8b-deduped,step143000,394,0,B,14.4765625,14.4765625,14.328125,14.4140625
EleutherAI/pythia-2.8b-deduped,step143000,394,1,A,14.6796875,14.75,14.6015625,14.578125
EleutherAI/pythia-2.8b-deduped,step143000,394,2,D,14.6484375,14.7890625,14.5546875,14.4921875
EleutherAI/pythia-2.8b-deduped,step143000,394,3,C,14.5859375,14.671875,14.5,14.4765625
EleutherAI/pythia-2.8b-deduped,step143000,395,0,C,15.3203125,15.4140625,15.4453125,15.0703125
EleutherAI/pythia-2.8b-deduped,step143000,395,1,B,15.4375,15.6015625,15.453125,15.171875
EleutherAI/pythia-2.8b-deduped,step143000,395,2,A,15.421875,15.4140625,15.390625,15.0078125
EleutherAI/pythia-2.8b-deduped,step143000,395,3,D,15.453125,15.4375,15.3984375,15.0234375
EleutherAI/pythia-2.8b-deduped,step143000,396,0,D,15.4140625,15.09375,15.3828125,15.1328125
EleutherAI/pythia-2.8b-deduped,step143000,396,1,C,15.4140625,15.1875,15.4140625,15.203125
EleutherAI/pythia-2.8b-deduped,step143000,396,2,B,15.453125,15.1640625,15.4921875,15.140625
EleutherAI/pythia-2.8b-deduped,step143000,396,3,A,15.5078125,15.2109375,15.46875,15.2109375
EleutherAI/pythia-2.8b-deduped,step143000,397,0,A,15.546875,15.4921875,15.46875,15.296875
EleutherAI/pythia-2.8b-deduped,step143000,397,1,D,15.4765625,15.5234375,15.375,15.2890625
EleutherAI/pythia-2.8b-deduped,step143000,397,2,C,15.4765625,15.546875,15.5234375,15.34375
EleutherAI/pythia-2.8b-deduped,step143000,397,3,B,15.3046875,15.5,15.4609375,15.2734375
EleutherAI/pythia-2.8b-deduped,step143000,398,0,C,14.5078125,15.265625,15.234375,14.9765625
EleutherAI/pythia-2.8b-deduped,step143000,398,1,B,14.6875,15.28125,15.3828125,15.0
EleutherAI/pythia-2.8b-deduped,step143000,398,2,A,14.5390625,15.3671875,15.3828125,14.9921875
EleutherAI/pythia-2.8b-deduped,step143000,398,3,D,14.53125,15.2890625,15.3203125,14.90625
EleutherAI/pythia-2.8b-deduped,step143000,399,0,C,14.3125,15.0859375,15.0078125,14.796875
EleutherAI/pythia-2.8b-deduped,step143000,399,1,B,14.609375,15.15625,15.2109375,14.859375
EleutherAI/pythia-2.8b-deduped,step143000,399,2,A,14.421875,15.171875,15.1640625,14.8046875
EleutherAI/pythia-2.8b-deduped,step143000,399,3,D,14.4140625,15.1875,15.140625,14.75
